seriesuid,width,height,slice,vcoordX,vcoordY,vcoordZ
655507,350,350,290,103.0,89.0,38.0
655507,350,350,290,163.0,95.0,32.0
655507,350,350,290,163.0,316.0,256.0
655507,350,350,290,298.0,160.0,257.0
655507,350,350,290,311.0,169.0,257.0
655507,350,350,290,318.0,215.0,251.0
655507,350,350,290,305.0,286.0,257.0
393131,300,300,255,46.00000000000002,155.0,34.0
393131,300,300,255,92.0,89.0,89.0
393131,300,300,255,96.0,222.0,32.0
639040,350,350,300,32.0,107.0,32.0
639040,350,350,300,38.0,82.0,32.0
639040,350,350,300,42.0,95.0,35.0
639040,350,350,300,95.0,165.0,32.0
639040,350,350,300,171.0,35.0,32.0
639040,350,350,300,173.0,160.0,32.0
639040,350,350,300,158.0,298.0,167.0
639040,350,350,300,157.0,299.0,233.0
639040,350,350,300,157.0,299.0,216.0
639040,350,350,300,228.0,40.0,32.0
639040,350,350,300,226.0,216.0,38.0
639040,350,350,300,285.0,32.0,90.0
639040,350,350,300,292.0,104.0,32.0
639040,350,350,300,296.0,81.0,32.0
639040,350,350,300,311.0,83.0,36.0
671602,371,371,305,91.99999999999996,234.0,40.0
671602,371,371,305,89.99999999999996,220.0,92.0
671602,371,371,305,153.99999999999997,226.0,34.0
671602,371,371,305,230.0,224.0,40.0
646464,400,400,348,39.0,216.0,92.0
646464,400,400,348,94.0,289.0,32.0
646464,400,400,348,85.99999999999999,290.0,96.0
646464,400,400,348,364.0,277.0,312.0
646464,400,400,348,368.0,349.00000000000006,32.0
646464,400,400,348,368.0,350.00000000000006,90.0
646464,400,400,348,368.0,350.00000000000006,154.0
646464,400,400,348,368.0,351.00000000000006,282.0
646464,400,400,348,368.0,350.00000000000006,310.0
656385,350,350,280,95.0,228.0,33.0
631305,350,350,300,32.0,223.0,88.00000000000023
631305,350,350,300,43.0,224.0,150.00000000000026
631305,350,350,300,286.0,296.0,32.00000000000023
631305,350,350,300,312.0,147.0,100.00000000000023
631305,350,350,300,318.0,168.0,88.00000000000023
697336,350,350,315,42.99999999999997,102.0,32.0
657853,392,392,300,35.0,167.0,32.0
657853,392,392,300,96.0,219.0,34.0
657853,392,392,300,230.0,32.0,32.0
657853,392,392,300,229.0,38.0,104.0
657853,392,392,300,354.0,228.0,32.0
657853,392,392,300,356.0,225.0,32.0
656433,350,350,305,283.0,284.0,267.0
674239,314,314,330,109.0,282.0,296.0
674239,314,314,330,108.0,282.0,297.0
674239,314,314,330,175.0,282.0,298.0
674239,314,314,330,174.0,282.0,298.0
674239,314,314,330,230.0,88.0,32.0
664016,330,330,272,37.0,152.0,33.0
639464,395,395,245,38.0,221.0,161.0
639464,395,395,245,40.0,213.0,199.0
639464,395,395,245,226.0,361.0,213.0
639464,395,395,245,226.0,361.0,213.0
639464,395,395,245,359.0,165.0,213.0
639464,395,395,245,363.0,222.0,211.0
641531,350,350,325,45.0,295.0,277.0
641531,350,350,325,45.0,295.0,279.0
641531,350,350,325,86.0,150.0,32.0
641531,350,350,325,149.0,225.0,101.0
641531,350,350,325,174.0,216.0,99.0
641531,350,350,325,162.0,300.0,91.0
641531,350,350,325,162.0,301.0,106.0
641531,350,350,325,162.0,305.0,106.0
641531,350,350,325,231.0,171.0,90.0
680093,407,407,330,167.0,224.0,298.00000000000006
680093,407,407,330,168.0,289.0,289.00000000000006
680093,407,407,330,168.0,341.0,289.00000000000006
680093,407,407,330,167.0,339.0,292.00000000000006
680093,407,407,330,225.0,235.0,288.00000000000006
680093,407,407,330,227.0,226.0,298.00000000000006
680093,407,407,330,226.0,234.0,288.00000000000006
680093,407,407,330,226.0,345.0,285.00000000000006
680093,407,407,330,224.0,342.0,289.00000000000006
688423,364,364,300,166.0,32.0,92.0
396961,351,351,255,319.0,232.0,223.0
680075,350,350,321,231.0,167.0,32.0
680075,350,350,321,279.0,219.0,32.0
680075,350,350,321,317.0,162.0,149.0
639034,350,350,300,46.0,107.0,92.0
639034,350,350,300,42.0,161.0,32.0
639034,350,350,300,99.0,97.0,89.0
639034,350,350,300,152.0,224.0,97.0
639034,350,350,300,163.0,295.0,268.0
639034,350,350,300,146.0,318.0,217.0
639034,350,350,300,318.0,158.0,268.0
639034,350,350,300,318.0,217.0,157.0
680347,315,315,335,152.0,276.0,223.0
647977,431,431,245,36.0,164.0,37.0
647977,431,431,245,38.0,161.0,157.0
647977,431,431,245,42.0,168.0,205.0
647977,431,431,245,44.0,173.0,213.0
647977,431,431,245,41.0,224.0,213.0
647977,431,431,245,108.0,167.0,213.0
647977,431,431,245,97.0,215.0,204.0
647977,431,431,245,95.0,289.0,213.0
647977,431,431,245,291.0,358.0,157.0
647977,431,431,245,349.0,351.0,151.0
647977,431,431,245,399.0,153.0,213.0
647977,431,431,245,399.0,168.0,210.0
647977,431,431,245,396.0,220.0,204.0
693399,354,354,259,100.0,322.0,226.0
693399,354,354,259,100.0,322.0,226.0
693399,354,354,259,163.0,322.0,227.0
693399,354,354,259,162.0,322.0,227.0
693399,354,354,259,223.0,322.0,225.0
693399,354,354,259,224.0,322.0,225.0
693399,354,354,259,280.0,314.0,218.0
693399,354,354,259,280.0,314.0,219.0
647735,350,350,300,37.000000000000036,168.0,267.0
647735,350,350,300,101.00000000000004,37.0,91.0
647735,350,350,300,105.00000000000004,32.0,159.0
647735,350,350,300,148.00000000000003,32.0,32.0
647735,350,350,300,174.00000000000003,32.0,88.0
647735,350,350,300,158.00000000000003,91.0,37.0
647735,350,350,300,157.00000000000003,283.0,32.0
647735,350,350,300,218.00000000000003,34.0,32.0
647735,350,350,300,216.00000000000003,32.0,90.0
647735,350,350,300,282.0,43.0,87.0
647735,350,350,300,318.0,160.0,32.0
364920,333,333,272,296.0,164.0,224.0
364920,333,333,272,291.0,165.0,238.0
364920,333,333,272,298.0,163.0,222.0
364920,333,333,272,296.0,162.0,237.0
331366,330,330,320,37.0,160.0,32.0
331366,330,330,320,36.0,164.0,219.0
331366,330,330,320,32.0,211.0,278.0
331366,330,330,320,32.0,240.0,288.0
331366,330,330,320,104.0,94.0,98.0
331366,330,330,320,168.0,165.0,288.0
331366,330,330,320,226.0,92.0,34.0
331366,330,330,320,288.0,96.0,32.0
331366,330,330,320,279.0,225.0,280.0
331366,330,330,320,290.0,99.0,32.0
331366,330,330,320,283.0,221.0,283.0
331366,330,330,320,298.0,217.0,277.0
543708,367,367,285,36.0,157.0,253.00000000000009
543708,367,367,285,32.0,286.0,153.00000000000006
543708,367,367,285,96.0,227.0,36.0
543708,367,367,285,89.0,219.0,103.0
543708,367,367,285,103.0,221.0,162.00000000000006
543708,367,367,285,161.0,98.0,253.00000000000009
543708,367,367,285,145.0,335.0,220.00000000000009
543708,367,367,285,161.0,323.0,244.00000000000009
543708,367,367,285,217.0,102.0,253.00000000000009
543708,367,367,285,220.0,91.0,247.00000000000009
543708,367,367,285,218.0,298.0,253.00000000000009
543708,367,367,285,275.0,151.0,234.00000000000009
543708,367,367,285,287.0,147.0,215.00000000000009
543708,367,367,285,335.0,102.0,32.0
543708,367,367,285,335.0,149.0,253.00000000000009
543708,367,367,285,335.0,220.0,164.00000000000006
641414,300,300,325,230.0,83.0,32.0
688397,350,350,320,149.0,241.0,38.0
688397,350,350,320,156.0,221.0,34.0
688397,350,350,320,226.0,230.0,32.0
688397,350,350,320,283.0,157.0,45.0
688397,350,350,320,281.0,218.0,36.0
409266,293,293,322,39.000000000000014,234.0,169.0
409266,293,293,322,33.0,222.0,223.0
409266,293,293,322,34.0,227.0,276.0
409266,293,293,322,34.0,227.0,277.0
409266,293,293,322,47.00000000000002,243.0,154.0
409266,293,293,322,47.00000000000002,245.0,222.0
409266,293,293,322,95.0,97.0,288.0
409266,293,293,322,96.0,97.0,287.0
409266,293,293,322,97.0,173.0,290.0
409266,293,293,322,97.0,172.0,290.0
409266,293,293,322,107.0,236.0,168.0
409266,293,293,322,89.00000000000001,227.0,220.0
409266,293,293,322,91.0,224.0,235.0
409266,293,293,322,172.0,224.0,32.0
409266,293,293,322,217.0,102.0,32.0
409266,293,293,322,225.0,149.0,32.0
409266,293,293,322,235.0,222.0,32.0
409266,293,293,322,259.0,150.0,36.0
409266,293,293,322,261.0,166.0,32.0
409266,293,293,322,261.0,157.0,89.0
409266,293,293,322,259.0,219.0,32.0
647201,350,350,300,44.0,94.0,32.0
647201,350,350,300,104.0,32.0,33.0
647201,350,350,300,102.0,42.0,39.0
647201,350,350,300,231.0,32.0,42.0
647201,350,350,300,229.0,40.0,32.0
647201,350,350,300,293.0,94.0,32.0
647201,350,350,300,295.0,102.0,93.0
647201,350,350,300,318.0,88.0,32.0
647201,350,350,300,318.0,88.0,90.0
647201,350,350,300,318.0,97.0,152.0
647201,350,350,300,318.0,225.0,91.0
675949,260,260,280,228.0,156.0,38.0
675949,260,260,280,219.0,210.0,36.0
675949,260,260,280,228.0,228.0,214.0
675949,260,260,280,228.0,228.0,213.0
675949,260,260,280,220.0,210.0,33.0
675949,260,260,280,228.0,228.0,214.0
675949,260,260,280,228.0,228.0,213.0
631278,350,350,275,40.999999999999964,173.0,224.0
631278,350,350,275,38.999999999999964,168.0,238.0
631278,350,350,275,43.99999999999997,168.0,243.0
631278,350,350,275,89.0,220.0,243.0
631278,350,350,275,104.0,234.0,243.0
631278,350,350,275,98.0,283.0,218.0
631278,350,350,275,93.0,283.0,233.0
631278,350,350,275,105.0,277.0,243.0
631278,350,350,275,164.0,287.0,222.0
631278,350,350,275,160.0,280.0,243.0
631278,350,350,275,167.0,288.0,236.0
631278,350,350,275,152.0,318.0,233.0
631278,350,350,275,149.0,313.0,243.0
631278,350,350,275,217.0,278.0,243.0
631278,350,350,275,226.0,286.0,233.0
631278,350,350,275,288.0,285.0,233.0
631278,350,350,275,313.0,169.0,223.0
631278,350,350,275,309.0,167.0,232.0
675878,350,350,330,91.0,92.0,87.0
675878,350,350,330,93.0,96.0,107.0
675878,350,350,330,102.0,222.0,32.0
675878,350,350,330,152.0,105.0,103.0
675878,350,350,330,318.0,164.0,298.0
682037,338,338,315,35.0,102.0,32.0
682037,338,338,315,32.0,167.0,222.0
682037,338,338,315,162.0,84.0,32.0
682037,338,338,315,306.0,219.0,32.0
688255,337,337,285,61.0,259.0,60.0
688255,337,337,285,101.0,233.0,32.0
688255,337,337,285,94.0,228.0,91.0
688255,337,337,285,172.0,156.0,32.0
688255,337,337,285,158.0,280.0,41.0
688255,337,337,285,160.0,280.0,32.0
688255,337,337,285,175.0,280.0,32.0
680481,350,350,310,34.0,32.0,278.0
680481,350,350,310,102.0,219.0,102.0
680481,350,350,310,167.0,152.0,223.0
680481,350,350,310,156.0,224.0,32.0
680481,350,350,310,159.0,318.0,234.0
680481,350,350,310,224.0,168.0,32.0
680481,350,350,310,212.0,156.0,233.0
680481,350,350,310,223.0,230.0,32.0
680481,350,350,310,231.0,225.0,95.0
680481,350,350,310,217.0,318.0,234.0
680481,350,350,310,296.0,170.0,35.0
680481,350,350,310,292.0,166.0,278.0
680481,350,350,310,318.0,98.0,278.0
680481,350,350,310,318.0,223.0,32.0
689048,350,350,365,97.0,101.0,325.0
689048,350,350,365,94.0,159.0,325.0
689048,350,350,365,97.0,309.0,321.0
689048,350,350,365,162.0,106.0,225.0
689048,350,350,365,150.0,105.0,333.0
689048,350,350,365,156.0,100.0,326.0
689048,350,350,365,159.0,161.0,322.0
689048,350,350,365,161.0,169.0,333.0
689048,350,350,365,163.0,153.0,333.0
689048,350,350,365,162.0,299.0,330.0
689048,350,350,365,225.0,101.0,32.0
689048,350,350,365,220.0,98.0,103.0
689048,350,350,365,223.0,101.0,224.0
689048,350,350,365,226.0,157.0,98.0
689048,350,350,365,216.0,160.0,151.0
689048,350,350,365,220.0,162.0,167.0
689048,350,350,365,218.0,155.0,222.0
689048,350,350,365,225.0,172.0,231.0
689048,350,350,365,214.0,228.0,32.0
689048,350,350,365,226.0,225.0,96.0
689048,350,350,365,229.0,225.0,295.0
689048,350,350,365,228.0,223.0,279.0
689048,350,350,365,228.0,215.0,333.0
689048,350,350,365,223.0,275.0,280.0
689048,350,350,365,220.0,318.0,300.0
689048,350,350,365,226.0,309.0,321.0
689048,350,350,365,296.0,90.0,32.0
689048,350,350,365,301.0,86.0,88.0
689048,350,350,365,296.0,89.0,159.0
689048,350,350,365,293.0,86.0,223.0
689048,350,350,365,284.0,96.0,290.0
689048,350,350,365,297.0,89.0,291.0
689048,350,350,365,293.0,155.0,97.0
689048,350,350,365,291.0,163.0,152.0
689048,350,350,365,297.0,173.0,165.0
689048,350,350,365,291.0,164.0,230.0
689048,350,350,365,293.0,151.0,216.0
689048,350,350,365,308.0,103.0,33.0
689048,350,350,365,313.0,101.0,95.0
689048,350,350,365,314.0,99.0,160.0
689048,350,350,365,312.0,98.0,224.0
689048,350,350,365,309.0,109.0,323.0
689048,350,350,365,313.0,110.0,333.0
689048,350,350,365,318.0,157.0,32.0
689048,350,350,365,318.0,160.0,95.0
689048,350,350,365,312.0,168.0,333.0
689048,350,350,365,315.0,157.0,326.0
689048,350,350,365,318.0,219.0,96.0
689048,350,350,365,318.0,222.0,152.0
689048,350,350,365,318.0,233.0,218.0
630866,330,330,240,167.0,33.0,86.0
671790,350,350,320,88.0,88.0,102.0
671790,350,350,320,98.0,157.0,94.0
671790,350,350,320,98.0,226.0,32.0
671790,350,350,320,159.0,95.0,105.0
671790,350,350,320,145.0,217.0,32.0
671790,350,350,320,154.0,276.0,152.0
671790,350,350,320,153.0,276.0,171.0
671790,350,350,320,223.0,103.0,33.0
671790,350,350,320,220.0,90.0,97.0
671790,350,350,320,229.0,150.0,32.0
671790,350,350,320,221.0,152.0,87.0
671790,350,350,320,226.0,221.0,32.0
671790,350,350,320,290.0,93.0,32.0
671790,350,350,320,287.0,96.0,212.0
671790,350,350,320,317.0,157.0,285.0
655718,331,331,270,98.0,233.0,33.0
655718,331,331,270,88.0,215.0,150.0
655718,331,331,270,150.0,277.0,87.0
656079,350,350,305,98.0,231.0,103.0
656079,350,350,305,98.0,215.0,229.0
656079,350,350,305,98.0,223.0,218.0
656079,350,350,305,103.0,280.0,150.0
656079,350,350,305,104.0,282.0,167.0
656079,350,350,305,170.0,85.0,33.0
656079,350,350,305,166.0,105.0,86.0
656079,350,350,305,160.0,292.0,42.0
656079,350,350,305,223.0,151.0,43.0
656079,350,350,305,237.0,171.0,32.0
656079,350,350,305,242.0,160.0,35.0
656079,350,350,305,298.0,159.0,32.0
526321,410,410,370,48.0,216.0,96.00000000000006
526321,410,410,370,47.0,233.0,102.00000000000006
526321,410,410,370,32.0,225.0,219.00000000000009
526321,410,410,370,79.0,149.0,218.00000000000009
526321,410,410,370,98.0,288.0,160.00000000000006
526321,410,410,370,349.0,227.0,338.00000000000006
526321,410,410,370,345.0,286.0,338.00000000000006
526321,410,410,370,354.0,293.0,327.00000000000006
672066,366,366,245,85.0,107.0,37.0
672066,366,366,245,104.0,96.0,32.0
672066,366,366,245,94.0,154.0,106.0
672066,366,366,245,165.0,102.0,32.0
672066,366,366,245,155.0,235.0,38.0
672912,401,401,300,162.0,94.0,259.0
672912,401,401,300,162.0,224.0,32.0
672912,401,401,300,164.0,226.0,163.0
672912,401,401,300,155.0,342.0,261.0
672912,401,401,300,167.0,342.0,268.0
672912,401,401,300,218.0,98.0,34.0
672912,401,401,300,219.0,85.0,231.0
672912,401,401,300,217.0,158.0,32.0
672912,401,401,300,223.0,171.0,32.0
672912,401,401,300,225.0,175.0,268.0
672912,401,401,300,223.0,229.0,96.0
672912,401,401,300,218.0,215.0,257.0
672912,401,401,300,225.0,341.0,268.0
672912,401,401,300,298.0,83.0,98.0
672912,401,401,300,280.0,150.0,92.0
672912,401,401,300,299.0,158.0,254.0
672912,401,401,300,291.0,227.0,32.0
672912,401,401,300,350.0,213.0,161.0
672912,401,401,300,352.0,287.0,261.0
672912,401,401,300,367.0,281.0,260.0
655446,346,346,322,40.0,172.0,32.0
655446,346,346,322,46.0,153.0,33.0
655446,346,346,322,43.0,171.0,87.0
655446,346,346,322,43.0,226.0,32.0
655446,346,346,322,44.0,215.0,87.0
655446,346,346,322,32.0,232.0,290.0
655446,346,346,322,32.0,231.0,290.0
655446,346,346,322,100.0,158.0,100.0
655446,346,346,322,91.0,219.0,87.0
655446,346,346,322,97.0,290.0,290.0
655446,346,346,322,98.0,290.0,290.0
655446,346,346,322,97.0,309.0,281.0
655446,346,346,322,99.0,307.0,281.0
655446,346,346,322,161.0,162.0,32.0
655446,346,346,322,285.0,152.0,32.0
655446,346,346,322,290.0,293.0,223.0
655446,346,346,322,314.0,148.0,278.0
655446,346,346,322,314.0,230.0,290.0
655446,346,346,322,314.0,230.0,290.0
696624,426,426,250,34.0,235.0,218.0
696624,426,426,250,105.0,154.0,32.0
696624,426,426,250,112.0,173.0,91.0
696624,426,426,250,93.0,227.0,32.0
696624,426,426,250,97.0,287.0,32.0
696624,426,426,250,107.0,279.0,211.0
639309,370,370,350,87.0,89.0,42.0
639309,370,370,350,298.0,168.0,318.0
639309,370,370,350,338.0,99.0,318.0
639309,370,370,350,338.0,159.0,318.0
647770,350,350,290,157.0,41.0,256.0
647770,350,350,290,298.0,91.0,86.0
647770,350,350,290,307.0,101.0,87.0
647770,350,350,290,313.0,97.0,88.0
689049,403,403,370,161.0,226.0,338.0
689049,403,403,370,167.0,303.0,338.0
689049,403,403,370,233.0,88.0,38.0
689049,403,403,370,229.0,165.0,39.0
689049,403,403,370,228.0,164.0,94.0
689049,403,403,370,284.0,150.0,108.0
689049,403,403,370,293.0,161.0,68.0
689049,403,403,370,282.0,154.0,338.0
689049,403,403,370,289.0,168.0,338.0
689049,403,403,370,299.0,160.0,330.0
689049,403,403,370,289.0,209.0,32.0
689049,403,403,370,280.0,270.0,32.0
689049,403,403,370,343.0,161.0,38.0
689049,403,403,370,346.0,176.0,38.0
689049,403,403,370,348.0,168.0,223.0
689049,403,403,370,348.0,223.0,228.0
641275,349,349,270,224.0,97.0,32.0
641275,349,349,270,277.0,97.0,39.0
665409,311,311,315,48.0,104.0,32.0
665409,311,311,315,40.0,99.0,89.0
665409,311,311,315,104.0,32.0,165.0
658184,366,366,325,47.0,107.0,39.0
658184,366,366,325,59.0,94.0,150.0
658184,366,366,325,40.0,152.0,32.0
658184,366,366,325,38.0,164.0,32.0
658184,366,366,325,39.0,171.0,32.0
658184,366,366,325,46.0,166.0,37.0
658184,366,366,325,88.0,32.0,85.0
658184,366,366,325,106.0,32.0,107.0
658184,366,366,325,97.0,43.0,161.0
658184,366,366,325,93.0,287.0,292.0
658184,366,366,325,93.0,287.0,293.0
658184,366,366,325,228.0,321.0,284.0
658184,366,366,325,229.0,320.0,284.0
658184,366,366,325,293.0,294.0,293.0
658184,366,366,325,295.0,294.0,293.0
658184,366,366,325,334.0,216.0,278.0
658184,366,366,325,329.0,282.0,293.0
658184,366,366,325,329.0,282.0,293.0
369786,388,388,387,170.0,355.99999999999994,351.00000000000017
369786,388,388,387,169.0,355.99999999999994,353.00000000000017
369786,388,388,387,169.0,355.99999999999994,349.00000000000017
369786,388,388,387,169.0,355.99999999999994,350.00000000000017
369786,388,388,387,352.0,343.99999999999994,344.00000000000017
369786,388,388,387,355.0,351.99999999999994,216.00000000000009
369786,388,388,387,354.0,352.99999999999994,281.00000000000006
369786,388,388,387,353.0,344.99999999999994,32.000000000000114
369786,388,388,387,353.0,343.99999999999994,90.00000000000011
369786,388,388,387,356.0,349.99999999999994,88.00000000000011
369786,388,388,387,351.0,345.99999999999994,218.00000000000009
369786,388,388,387,355.0,351.99999999999994,216.00000000000009
369786,388,388,387,355.0,351.99999999999994,284.0000000000001
697761,383,383,300,38.000000000000036,162.0,268.0
697761,383,383,300,32.000000000000036,296.0,258.0
697761,383,383,300,164.00000000000003,295.0,268.0
697761,383,383,300,168.00000000000003,351.0,150.0
697761,383,383,300,159.00000000000003,351.0,232.0
697761,383,383,300,159.00000000000003,343.0,266.0
697761,383,383,300,215.00000000000003,351.0,233.0
697761,383,383,300,217.00000000000003,343.0,267.0
697761,383,383,300,350.0,168.0,263.0
647202,330,330,330,32.0,105.0,32.0
647202,330,330,330,38.0,85.0,32.0
647202,330,330,330,39.0,154.0,282.0
688879,350,350,285,38.999999999999964,166.0,218.0
688879,350,350,285,35.999999999999964,169.0,250.0
688879,350,350,285,31.999999999999968,220.0,158.0
688879,350,350,285,31.999999999999968,214.0,253.0
688879,350,350,285,31.999999999999968,228.0,253.0
688879,350,350,285,38.999999999999964,274.0,221.0
688879,350,350,285,88.99999999999996,152.0,241.0
688879,350,350,285,294.0,288.0,226.0
688879,350,350,285,299.0,287.0,242.0
633056,382,382,300,44.0,106.0,37.0
633056,382,382,300,48.0,102.0,32.0
633056,382,382,300,49.0,102.0,90.0
633056,382,382,300,103.0,91.0,101.0
633056,382,382,300,153.0,93.0,32.0
633056,382,382,300,155.0,285.0,265.0
633056,382,382,300,147.0,342.0,229.0
633056,382,382,300,167.0,350.0,218.0
633056,382,382,300,218.0,296.0,268.0
633056,382,382,300,286.0,97.0,32.0
633056,382,382,300,287.0,92.0,32.0
633056,382,382,300,299.0,91.0,32.0
633056,382,382,300,295.0,91.0,88.0
689101,388,388,315,32.0,104.0,36.0
689101,388,388,315,37.0,89.0,32.0
689101,388,388,315,36.0,102.0,98.0
689101,388,388,315,40.0,89.0,86.0
689101,388,388,315,45.0,107.0,282.0
689101,388,388,315,42.0,154.0,224.0
689101,388,388,315,105.0,36.0,32.0
689101,388,388,315,102.0,222.0,220.0
689101,388,388,315,166.0,32.0,40.0
689101,388,388,315,160.0,39.0,99.0
689101,388,388,315,159.0,99.0,164.0
689101,388,388,315,165.0,95.0,147.0
689101,388,388,315,156.0,108.0,212.0
689101,388,388,315,158.0,82.0,278.0
689101,388,388,315,172.0,151.0,227.0
689101,388,388,315,171.0,154.0,274.0
689101,388,388,315,168.0,209.0,157.0
689101,388,388,315,163.0,291.0,218.0
689101,388,388,315,155.0,344.0,226.0
689101,388,388,315,228.0,149.0,152.0
689101,388,388,315,222.0,153.0,211.0
689101,388,388,315,227.0,165.0,220.0
689101,388,388,315,230.0,231.0,155.0
689101,388,388,315,217.0,226.0,221.0
689101,388,388,315,230.0,231.0,224.0
689101,388,388,315,226.0,288.0,214.0
689101,388,388,315,222.0,287.0,274.0
689101,388,388,315,223.0,299.0,283.0
689101,388,388,315,284.0,42.0,37.0
689101,388,388,315,286.0,97.0,32.0
689101,388,388,315,275.0,107.0,102.0
689101,388,388,315,296.0,88.0,97.0
689101,388,388,315,291.0,159.0,32.0
689101,388,388,315,291.0,159.0,94.0
689101,388,388,315,294.0,151.0,163.0
689101,388,388,315,284.0,167.0,282.0
689101,388,388,315,356.0,94.0,274.0
689101,388,388,315,347.0,160.0,160.0
689101,388,388,315,356.0,95.0,274.0
689101,388,388,315,347.0,160.0,161.0
500102,381,381,330,59.99999999999999,213.0,32.0
500102,381,381,330,97.0,153.0,96.0
500102,381,381,330,163.0,92.0,98.0
500102,381,381,330,163.0,157.0,90.0
500102,381,381,330,151.0,222.0,154.0
500102,381,381,330,150.0,299.0,298.0
500102,381,381,330,232.0,106.0,39.0
500102,381,381,330,227.0,156.0,32.0
500102,381,381,330,289.0,220.0,39.0
674156,320,320,275,41.0,100.0,98.0
674156,320,320,275,88.0,81.0,33.0
674156,320,320,275,95.0,78.0,101.0
674156,320,320,275,215.0,107.0,230.0
674156,320,320,275,226.0,93.0,213.0
674156,320,320,275,233.0,103.0,231.0
674156,320,320,275,216.0,106.0,231.0
674156,320,320,275,233.0,103.0,232.0
688438,389,389,325,227.0,227.0,35.0
631622,299,299,329,37.0,158.0,36.0
631622,299,299,329,93.0,229.0,41.0
631622,299,299,329,167.0,101.0,32.0
631622,299,299,329,173.0,103.0,32.0
631622,299,299,329,221.0,90.0,37.0
631622,299,299,329,216.0,145.0,87.0
631622,299,299,329,224.0,224.0,32.0
631622,299,299,329,263.0,154.0,39.0
631622,299,299,329,267.0,157.0,32.0
631622,299,299,329,266.0,161.0,91.0
663710,379,379,355,148.0,157.0,32.0
663710,379,379,355,158.0,155.0,35.0
663710,379,379,355,162.0,343.0,289.0
663710,379,379,355,222.0,108.0,32.0
663710,379,379,355,215.0,217.0,32.0
663710,379,379,355,228.0,288.0,32.0
663710,379,379,355,289.0,211.0,32.0
663710,379,379,355,285.0,347.0,225.0
663710,379,379,355,347.0,161.0,321.0
663710,379,379,355,346.0,227.0,314.0
663710,379,379,355,344.0,290.0,282.0
663710,379,379,355,337.0,291.0,314.0
681187,330,330,336,88.0,87.0,32.0
688899,332,332,250,32.0,166.0,212.0
688899,332,332,250,85.0,233.0,218.0
638984,406,406,255,101.0,159.0,90.0
638984,406,406,255,98.0,226.0,88.0
638984,406,406,255,154.0,160.0,100.0
638984,406,406,255,153.0,291.0,32.0
638984,406,406,255,160.0,292.0,81.0
638984,406,406,255,225.0,99.0,97.0
638984,406,406,255,220.0,372.0,223.0
638984,406,406,255,281.0,164.0,32.0
638984,406,406,255,294.0,173.0,33.0
638984,406,406,255,316.0,131.0,66.0
638984,406,406,255,282.0,277.0,32.0
638984,406,406,255,359.0,221.0,99.0
627237,385,385,250,32.0,290.0,32.0
627237,385,385,250,32.0,291.0,91.0
627237,385,385,250,94.0,228.0,36.0
627237,385,385,250,91.0,236.0,209.0
627237,385,385,250,163.0,224.0,32.0
627237,385,385,250,165.0,292.0,32.0
627237,385,385,250,231.0,227.0,32.0
627237,385,385,250,218.0,344.0,168.0
627237,385,385,250,227.0,351.0,174.0
627237,385,385,250,218.0,344.0,168.0
627237,385,385,250,227.0,351.0,174.0
627237,385,385,250,287.0,231.0,33.0
627237,385,385,250,283.0,289.0,218.0
627237,385,385,250,294.0,287.0,218.0
627237,385,385,250,350.0,216.0,32.0
627237,385,385,250,350.0,216.0,32.0
684733,403,403,336,93.0,363.0,89.0
684733,403,403,336,174.0,32.0,230.0
684733,403,403,336,160.0,32.0,290.0
684733,403,403,336,161.0,32.0,304.0
684733,403,403,336,175.0,233.0,91.0
684733,403,403,336,216.0,36.0,223.0
684733,403,403,336,214.0,34.0,287.0
684733,403,403,336,214.0,37.0,295.0
684733,403,403,336,226.0,166.0,32.0
684733,403,403,336,213.0,218.0,32.0
684733,403,403,336,280.0,107.0,32.0
684733,403,403,336,292.0,104.0,32.0
684733,403,403,336,286.0,107.0,96.0
684733,403,403,336,293.0,155.0,37.0
684733,403,403,336,283.0,163.0,100.0
684733,403,403,336,303.0,147.0,89.0
684733,403,403,336,291.0,219.0,97.0
684733,403,403,336,290.0,298.0,291.0
684733,403,403,336,284.0,298.0,291.0
684733,403,403,336,287.0,291.0,304.0
684733,403,403,336,353.0,228.0,157.0
684733,403,403,336,358.0,224.0,298.0
684733,403,403,336,359.0,222.0,302.0
684733,403,403,336,371.0,155.0,303.0
684733,403,403,336,371.0,217.0,221.0
684733,403,403,336,371.0,232.0,224.0
684733,403,403,336,362.0,222.0,299.0
684733,403,403,336,362.0,221.0,302.0
684733,403,403,336,371.0,230.0,304.0
684733,403,403,336,370.0,296.0,216.0
631251,319,319,245,206.0,110.0,32.0
696651,350,350,290,161.0,309.0,154.00000000000009
696651,350,350,290,282.0,107.0,162.00000000000009
698732,348,348,280,288.0,106.0,42.0
697455,350,350,305,93.0,96.0,222.0
697455,350,350,305,167.0,85.0,218.0
697455,350,350,305,163.0,100.0,263.0
697455,350,350,305,217.0,156.0,221.0
697455,350,350,305,228.0,283.0,223.0
697455,350,350,305,298.0,94.0,32.0
697455,350,350,305,294.0,97.0,159.0
697455,350,350,305,307.0,105.0,158.0
697455,350,350,305,318.0,151.0,90.0
697455,350,350,305,318.0,156.0,159.0
697455,350,350,305,303.0,161.0,231.0
697455,350,350,305,318.0,234.0,32.0
697455,350,350,305,318.0,216.0,32.0
