seriesuid,width,height,slice,originX,originY,originZ,spacingX,spacingY,spacingZ,segmented_lung,segmented_medi
679995,329,329,265,-156.1787109375,-304.1787109375,-648.2999877929688,0.642578125,0.642578125,5.0,0.15196156445444156,0.950234356492753
695349,317,317,285,-166.1904296875,-298.1904296875,-476.1000061035156,0.619140625,0.619140625,5.0,0.17598892293875928,0.9284014153246763
696386,350,350,235,-187.00521850585938,-174.658203125,-73.7451171875,0.68359375,0.68359375,5.0,0.13783433782023446,0.9170019973947026
647542,434,434,312,-202.576171875,-352.576171875,-403.8999938964844,0.84765625,0.84765625,8.0,0.12416676127747185,0.9542295215933168
656288,350,350,300,-182.6474609375,-174.658203125,-108.5347900390625,0.68359375,0.68359375,5.0,0.1721456598639456,0.8994618231292517
493047,302,302,325,-143.8000030517578,-151.0,-706.0999755859375,0.58984375,0.58984375,4.999999523162842,0.15676893388616558,0.9198846541818342
631263,306,306,290,-141.88800048828125,-152.82589721679688,-972.0,0.5979999899864197,0.5979999899864197,5.0,0.14334893299217366,0.9618980174144633
520093,349,349,320,-165.159,-290.659,-506.3,0.681641,0.681641,5.0,0.1559230065845108,0.916973382812949
696353,317,317,225,-178.1904296875,-298.1904296875,-669.0,0.619140625,0.619140625,5.0,0.10132240013003081,0.9489405252758456
655827,328,328,285,-168.7637481689453,-163.6796875,-312.16845703125,0.640625,0.640625,5.0,0.13001633321853115,0.8962768871912082
656778,333,333,290,-146.1748046875,-303.1748046875,-444.20001220703125,0.650390625,0.650390625,5.0,0.10126081346957395,0.9330904374396142
639347,295,295,294,-147.2119140625,-287.2119140625,-374.3900146484375,0.576171875,0.576171875,4.986034393310547,0.16380651427477053,0.9163308690324736
528278,300,300,256,-149.70703125,-274.70703125,-307.5,0.5859375,0.5859375,8.0,0.188732421875,0.9149837673611111
688722,330,330,225,-141.677734375,-304.677734375,-365.8999938964844,0.64453125,0.64453125,5.0,0.10753029282726252,0.9392277930823385
696735,403,403,285,-179.1064453125,-341.1064453125,-573.4000244140625,0.787109375,0.787109375,5.0,0.08268075196333968,0.954258995023718
668642,350,350,325,-180.46856689453125,-174.658203125,-419.7078857421875,0.68359375,0.68359375,5.0,0.14480924332810047,0.8967189450549451
672478,336,336,285,-164.76670837402344,-167.671875,416.3863525390625,0.65625,0.65625,5.0,0.15935371041691532,0.8992171649361499
693050,291,291,200,-147.39468383789062,-145.2158203125,-104.222900390625,0.568359375,0.568359375,5.0,0.22680672169672064,0.9016287596981614
682231,350,350,300,-175.384521484375,-174.658203125,-70.0347900390625,0.68359375,0.68359375,5.0,0.13813110204081633,0.9069720816326531
645337,350,350,320,-187.7315216064453,-174.658203125,-354.922119140625,0.68359375,0.68359375,5.0,0.1650901275510204,0.8974914285714286
630810,328,328,260,-164.6796875,-303.6796875,-277.6000061035156,0.640625,0.640625,5.0,0.1492395566398206,0.9302127067793896
542588,422,422,290,-190.99400329589844,-210.52549743652344,-1086.5,0.8240000009536743,0.8240000009536743,5.0,0.09538168349844978,0.9377983772090505
703590,331,331,265,-155.73492431640625,-165.1767578125,408.741455078125,0.646484375,0.646484375,5.0,0.1825318298602674,0.8922990948610863
681316,350,350,310,-172.4793243408203,-174.658203125,-317.5941162109375,0.68359375,0.68359375,5.0,0.18174901909150756,0.9074105332455563
688674,350,350,300,-171.0267333984375,-174.658203125,-71.4720458984375,0.68359375,0.68359375,5.0,0.1579879455782313,0.8986602448979591
700832,350,350,300,-186.658203125,-314.658203125,-697.219970703125,0.68359375,0.68359375,4.991864204406738,0.17768002721088436,0.935804843537415
679939,371,371,305,-185.1376953125,-185.1376953125,-108.3665771484375,0.724609375,0.724609375,5.0,0.14624261904424446,0.8977595195674755
696490,350,350,340,-189.910400390625,-174.658203125,-381.68798828125,0.68359375,0.68359375,5.0,0.17720340936374548,0.9073254261704682
699552,350,350,270,-165.9426727294922,-174.658203125,360.9368896484375,0.68359375,0.68359375,5.0,0.13579301587301587,0.9010208919123205
322467,345,345,275,-181.60000610351562,-172.5,-258.5,0.6738280057907104,0.6738280057907104,5.0,0.13301981631055354,0.9284993297817494
650691,397,397,305,-178.5023193359375,-198.1123046875,-507.7303466796875,0.775390625,0.775390625,5.0,0.14608298664811623,0.9502770344000285
639958,350,350,335,-171.0267333984375,-174.658203125,-121.0196533203125,0.68359375,0.68359375,5.0,0.1430355406640268,0.8978420469083156
544770,360,360,300,-199.6999969482422,-180.0,-679.0999755859375,0.703125,0.703125,4.999999523162842,0.10806918724279835,0.951128755144033
696774,376,376,310,-188.35910034179688,-187.6328125,-356.7657470703125,0.734375,0.734375,5.0,0.1508412706815228,0.9237650182902788
690038,350,350,300,-165.2163543701172,-174.658203125,-382.1773681640625,0.68359375,0.68359375,5.0,0.13203942857142856,0.9190647619047619
689258,318,318,305,-146.689453125,-298.689453125,-725.0999755859375,0.62109375,0.62109375,5.0,0.17781674957088878,0.9365400764262153
656826,407,407,238,-196.96600341796875,-202.84519958496094,-916.0,0.7940000295639038,0.7940000295639038,7.0,0.07179174696156919,0.9312874580254259
542603,350,350,266,-178.6905517578125,-174.658203125,798.6085205078125,0.68359375,0.68359375,2.0,0.126885008439466,0.8542714439159123
689393,365,365,315,-193.7642822265625,-182.1435546875,-357.41845703125,0.712890625,0.712890625,5.0,0.141644467081885,0.8851932909774907
629839,350,350,310,-168.0,-20.600000381469727,-531.5399780273438,0.68359375,0.68359375,5.0,0.1578314944042133,0.9325666886109283
688293,330,330,280,-161.677734375,-280.677734375,-431.79998779296875,0.64453125,0.64453125,8.0,0.14284484454939,0.9462562311425948
641531,350,350,325,-156.5008087158203,-174.658203125,-524.8521728515625,0.68359375,0.68359375,5.0,0.13189483202511773,0.9550101350078493
688345,344,344,325,-164.6640625,-311.6640625,-262.5,0.671875,0.671875,5.0,0.22061966967591629,0.932520775263136
388509,406,406,285,-215.0,-203.0,-291.0,0.7929688096046448,0.7929688096046448,5.0,0.15656678216690018,0.9529664572506517
696661,349,349,259,-174.3459930419922,-174.34629821777344,-903.0,0.6819999814033508,0.6819999814033508,7.0,0.10725647528301037,0.9479494037666795
414316,339,339,320,-169.16900634765625,700.6110229492188,729.8900146484375,0.6621000170707703,0.6621000170707703,5.0,0.15421599403068195,0.9317929817004725
676221,350,350,290,-166.66896057128906,-174.658203125,-48.6741943359375,0.68359375,0.68359375,5.0,0.13680562983814215,0.9132745672061928
530245,308,308,190,-157.69921875,-313.69921875,-139.0,0.6015625,0.6015625,5.0,0.2785982814178303,0.9665984434226061
372305,422,422,295,-213.4930877685547,-210.587890625,-545.37451171875,0.82421875,0.82421875,5.0,0.12185085766039185,0.9500930431230511
696788,303,303,300,-149.2041015625,-291.2041015625,-694.7000122070312,0.591796875,0.591796875,5.0,0.12439081861981578,0.9549622586020978
631127,302,302,370,-151.705078125,-290.705078125,-882.7999877929688,0.58984375,0.58984375,5.0,0.19511421974142906,0.9326156569709484
657231,346,346,315,-170.9239959716797,-3.8380000591278076,-364.80999755859375,0.67578125,0.67578125,5.0,0.15418113874794687,0.9277427212657257
645990,350,350,321,-178.14999389648438,-17.399999618530273,-243.60000610351562,0.68359375,0.68359375,3.0,0.12804903045330282,0.9224032297030962
655446,346,346,322,-167.6300048828125,-172.66990661621094,-962.5,0.675000011920929,0.675000011920929,7.0,0.13987033806094715,0.9482059144530254
521812,368,368,380,-193.60000610351562,-184.0,-340.75,0.71875,0.71875,5.0,0.1177863015806885,0.9257900138978709
701519,389,389,280,-181.1201171875,-334.1201171875,-253.89999389648438,0.759765625,0.759765625,5.0,0.17422388262605418,0.9559830945945563
526793,354,354,315,-204.5,-177.0,-784.9000244140625,0.6914060115814209,0.6914060115814209,9.000000953674316,0.10784485392356694,0.9499511837250035
680481,350,350,310,-184.1000518798828,-174.658203125,305.6961669921875,0.68359375,0.68359375,5.0,0.18007196840026332,0.8901388281764319
659464,350,350,294,-173.9499969482422,-16.899999618530273,-499.8999938964844,0.68359375,0.68359375,3.0,0.11882868249340553,0.9316357351103707
648008,350,350,205,-172.4793243408203,-174.658203125,-236.552490234375,0.68359375,0.68359375,5.0,0.07971070184171229,0.9256673768043803
664003,330,330,256,-126.677734375,-279.677734375,-45.70000076293945,0.64453125,0.64453125,8.0,0.22648685003443525,0.9395930182506887
689049,403,403,370,-195.1064453125,-341.1064453125,-743.5,0.787109375,0.787109375,5.0,0.1099422329311067,0.9527244945319067
688537,329,329,273,-158.8769989013672,-164.20989990234375,-764.0,0.6420000195503235,0.6420000195503235,7.0,0.16888405952623764,0.9578820399858639
671868,350,350,270,-174.658203125,-174.658203125,1200.543212890625,0.68359375,0.68359375,5.0,0.1655444595616024,0.9456772789115646
640263,350,350,240,-178.85000610351562,-19.299999237060547,-156.4199981689453,0.68359375,0.68359375,5.0,0.10078942176870748,0.9238801020408163
419858,350,350,312,-187.9499969482422,-58.29999923706055,-374.1000061035156,0.68359375,0.68359375,1.0,0.15479476713762427,0.9426756671899529
664353,385,385,230,-196.1240234375,-332.1240234375,-285.5,0.751953125,0.751953125,5.0,0.11003477380891272,0.9517790961156292
674156,320,320,275,-168.6875,-258.6875,-648.5,0.625,0.625,5.0,0.12711821732954545,0.9373721590909091
655665,327,327,285,-159.1806640625,-283.1806640625,-640.5999755859375,0.638671875,0.638671875,5.0,0.14983813656971595,0.9094702124856419
635239,365,365,355,-182.869873046875,-182.1435546875,-449.453125,0.712890625,0.712890625,5.0,0.1263188453294358,0.9279221480128661
647960,330,330,272,-170.677734375,-290.677734375,-312.8999938964844,0.64453125,0.64453125,8.0,0.10989007724301841,0.9412968589639713
416718,388,388,312,-196.39999389648438,-194.0,-711.4000244140625,0.7578125,0.7578125,8.000000953674316,0.1441361338094187,0.9384783535472039
680355,332,332,260,-151.14988708496094,-165.67578125,458.8177490234375,0.6484375,0.6484375,5.0,0.15656146364884935,0.9045558624674788
674161,306,306,285,-159.701171875,-292.701171875,-684.0999755859375,0.59765625,0.59765625,5.0,0.13543310302755052,0.9163103035045
647585,403,403,270,-204.1064453125,-341.1064453125,-628.2000122070312,0.787109375,0.787109375,5.0,0.13365643164730653,0.9400397441940707
696341,367,367,355,-200.57269287109375,-183.1416015625,-854.923095703125,0.716796875,0.716796875,5.0,0.10878251713728831,0.9394085843454284
696537,317,317,340,-162.1904296875,-298.1904296875,-708.2999877929688,0.619140625,0.619140625,5.0,0.19830075050649384,0.9351708673995924
639078,356,356,275,-181.39999389648438,-178.0,-858.2999877929688,0.6953129768371582,0.6953129768371582,5.0,0.10749394589755655,0.9272834008561821
688167,350,350,270,-168.84783935546875,-174.658203125,-486.4283447265625,0.68359375,0.68359375,5.0,0.1328517006802721,0.9543014361300075
656155,350,350,300,-173.2056121826172,-174.658203125,-291.8089599609375,0.68359375,0.68359375,5.0,0.10332544217687074,0.9143483265306123
649391,390,390,305,-209.871337890625,-194.619140625,-575.9600830078125,0.76171875,0.76171875,5.0,0.13902286028389432,0.9423682650542676
542584,394,394,345,-177.3489990234375,-196.8802947998047,-947.5,0.7699999809265137,0.7699999809265137,5.0,0.11051681572442669,0.9458749669974207
508802,330,330,315,-161.10000610351562,-165.0,-753.2000122070312,0.64453125,0.64453125,5.0,0.15423883860247498,0.9315115950267465
686530,350,350,300,-183.37374877929688,-174.658203125,-322.7994384765625,0.68359375,0.68359375,5.0,0.1612368163265306,0.9162594557823129
629209,286,286,275,-135.45773315429688,-142.720703125,-172.940185546875,0.55859375,0.55859375,5.0,0.20345609254064434,0.8903267107971494
647688,372,372,315,-187.13600158691406,-185.5742950439453,-713.5,0.7260000109672546,0.7260000109672546,5.0,0.15220453965684627,0.9377305982708342
366938,350,350,345,-166.9499969482422,-43.29999923706055,-435.6600036621094,0.68359375,0.68359375,1.0,0.11665502514049098,0.9583013782904466
663937,350,350,310,-155.9080047607422,-174.658203125,-1334.5,0.6830000281333923,0.6830000281333923,5.0,0.15158201448321265,0.9289127320605661
639019,274,274,265,-128.74317932128906,-136.732421875,364.4864501953125,0.53515625,0.53515625,5.0,0.15358419191822725,0.9177132204146339
648133,363,363,290,-168.1455078125,-331.1455078125,-252.60000610351562,0.708984375,0.708984375,5.0,0.1265713431106317,0.9418801607096641
696795,350,350,290,-164.4900665283203,-174.658203125,-1031.898681640625,0.68359375,0.68359375,5.0,0.0853236875439831,0.9384418859957776
694597,350,350,275,-176.1107940673828,-174.658203125,-559.5433349609375,0.68359375,0.68359375,5.0,0.14879266790352505,0.9182780853432282
697922,350,350,261,-157.85000610351562,-14.800000190734863,-390.989990234375,0.68359375,0.68359375,3.0,0.09318867776995855,0.923210634138713
689544,350,350,365,-171.658203125,-314.658203125,-753.7999877929688,0.68359375,0.68359375,5.0,0.14982924238188425,0.9370000111825552
655546,405,405,291,-199.6649932861328,-54.5,-308.92999267578125,0.791015625,0.791015625,3.0,0.06147216892907219,0.9391350430090124
531715,339,339,300,-155.6999969482422,-169.5,-672.2000122070312,0.662109375,0.662109375,5.0,0.09278498562780808,0.9309639665509349
631097,350,350,260,-175.38450622558594,-174.658203125,1251.942626953125,0.68359375,0.68359375,5.0,0.1363978021978022,0.9489832653061224
690219,372,372,310,-185.63671875,-326.63671875,-466.20001220703125,0.7265625,0.7265625,5.0,0.1467412091272905,0.93998233993115
323490,350,350,340,-157.85000610351562,-25.399999618530273,-385.4100036621094,0.68359375,0.68359375,1.0,0.09218770708283314,0.9427163985594238
646268,350,350,275,-168.8478546142578,-174.658203125,-42.135986328125,0.68359375,0.68359375,5.0,0.10517553988868275,0.9160017513914657
671748,350,350,250,-155.04823303222656,-174.658203125,1283.005126953125,0.68359375,0.68359375,5.0,0.10103761632653062,0.9427486367346939
387453,294,294,285,-130.58360290527344,-146.712890625,-1437.1170654296875,0.57421875,0.57421875,5.0,0.08591936595619272,0.9094586969529428
689101,388,388,315,-182.00035095214844,-193.62109375,-374.5140380859375,0.7578125,0.7578125,5.0,0.15109222932450694,0.9286896453412555
633232,371,371,290,-189.1376953125,-329.1376953125,-793.7000122070312,0.724609375,0.724609375,5.0,0.1395678011939606,0.9566883013256124
671831,352,352,295,-179.65625,-315.65625,-757.4000244140625,0.6875,0.6875,5.0,0.1344446821596162,0.9402799269417985
655679,336,336,340,-168.671875,-307.671875,-651.4000244140625,0.65625,0.65625,5.0,0.1660433704731893,0.926273295776644
671880,350,350,264,-157.85000610351562,-20.799999237060547,-591.1500244140625,0.68359375,0.68359375,3.0,0.11681530612244898,0.942606524427953
672235,350,350,280,-163.76377868652344,-174.658203125,-899.83642578125,0.68359375,0.68359375,5.0,0.11304530612244898,0.9144812827988338
656318,317,317,329,-157.1904296875,-298.1904296875,-440.9570007324219,0.619140625,0.619140625,4.987030982971191,0.16057264172724253,0.9318451919052005
696560,386,386,325,-190.44418334960938,-192.623046875,-119.7347412109375,0.75390625,0.75390625,5.0,0.1573927229848194,0.9049197810163205
643585,350,350,300,-160.13229370117188,-174.658203125,-411.9263916015625,0.68359375,0.68359375,5.0,0.16902315646258503,0.913466775510204
657133,341,341,235,-169.1669921875,-298.1669921875,-512.0,0.666015625,0.666015625,5.0,0.11451295440410583,0.9476674168059874
530782,370,370,351,-164.89999389648438,-185.0,-866.5999755859375,0.7226560115814209,0.7226560115814209,9.0,0.14399355696652993,0.957129062534468
681432,330,330,216,-176.677734375,-304.677734375,-113.9000015258789,0.64453125,0.64453125,8.0,0.06876934326429276,0.9576638013127912
657128,377,377,265,-173.1318359375,-328.1318359375,-787.7000122070312,0.736328125,0.736328125,5.0,0.07486178182270505,0.942198643087591
631673,314,314,250,-165.693359375,-296.693359375,-459.3999938964844,0.61328125,0.61328125,5.0,0.10213047182441479,0.9391134325936144
386977,300,300,300,-144.60000610351562,-150.0,-668.9000244140625,0.5859375,0.5859375,5.000000476837158,0.10423018518518519,0.9454303703703704
655631,413,413,275,-204.0966796875,-346.0966796875,-656.2999877929688,0.806640625,0.806640625,5.0,0.13237502924702826,0.9408150367300037
689099,312,312,315,-166.8820037841797,-155.94479370117188,-1126.5,0.6100000143051147,0.6100000143051147,5.0,0.14588133850954363,0.9255978796844182
696651,350,350,290,-171.0267333984375,-174.658203125,1012.4288330078125,0.68359375,0.68359375,5.0,0.16022474313863477,0.940762533427164
655945,370,370,310,-183.91238403320312,-184.638671875,-126.5240478515625,0.72265625,0.72265625,5.0,0.14713972996536204,0.9028398642757841
414510,368,368,290,-190.90359497070312,-183.640625,-408.6014404296875,0.71875,0.71875,5.0,0.10700644922104165,0.9163388499364448
678281,355,355,305,-170.1533203125,-317.1533203125,-660.5999755859375,0.693359375,0.693359375,5.0,0.12018497500821136,0.9412225130975184
670212,328,328,270,-154.2378692626953,-163.6796875,427.7548828125,0.640625,0.640625,5.0,0.13521940478551128,0.8994107618921717
655831,350,350,235,-158.67971801757812,-174.658203125,-153.311279296875,0.68359375,0.68359375,5.0,0.09493120277898394,0.892617768128528
688283,350,350,345,-178.2896728515625,-174.658203125,-325.67919921875,0.68359375,0.68359375,5.0,0.1774623602484472,0.9126268914522331
656114,350,350,345,-174.658203125,-174.658203125,-374.3411865234375,0.68359375,0.68359375,5.0,0.1761879207335108,0.9088179355220349
526520,350,350,300,-183.37374877929688,-174.658203125,-86.604736328125,0.68359375,0.68359375,2.0,0.19832536054421768,0.9078946938775511
639040,350,350,300,-167.395263671875,-174.658203125,400.6412353515625,0.68359375,0.68359375,5.0,0.21986775510204082,0.8955765170068027
543309,300,300,300,-146.60000610351562,-150.0,-1245.5,0.5859379768371582,0.5859379768371582,10.0,0.23241896296296297,0.9161136666666667
697560,350,350,325,-175.38449096679688,-174.658203125,-467.1097412109375,0.68359375,0.68359375,5.0,0.16513730612244898,0.9146959623233909
688394,339,339,300,-169.1689453125,-169.1689453125,-489.4063720703125,0.662109375,0.662109375,5.0,0.09603260790746107,0.9211310958542535
680170,350,350,297,-185.85000610351562,-22.399999618530273,-332.2799987792969,0.68359375,0.68359375,3.0,0.12894201882773312,0.9314920085205799
668913,351,351,273,-179.38299560546875,-175.1844940185547,-878.5,0.6850000023841858,0.6850000023841858,7.0,0.11649627742841272,0.9183598035230733
407431,350,350,265,-168.84783935546875,-174.658203125,1256.2916259765625,0.68359375,0.68359375,5.0,0.14903072776280324,0.9089450288794764
688272,403,403,345,-205.1064453125,-341.1064453125,-630.7999877929688,0.787109375,0.787109375,5.0,0.12749711075660564,0.9482871879824608
648682,330,330,264,-169.677734375,-288.677734375,-323.6000061035156,0.64453125,0.64453125,8.0,0.11685853020563765,0.9547774229902329
665016,353,353,295,-183.1552734375,-316.1552734375,-654.7999877929688,0.689453125,0.689453125,5.0,0.16234787840092624,0.9401196501980228
656428,350,350,320,-183.25100708007812,-174.658203125,-661.5,0.6830000281333923,0.6830000281333923,5.0,0.17309020408163264,0.9409620663265306
688431,304,304,225,-141.53497314453125,-151.703125,-156.031494140625,0.59375,0.59375,5.0,0.17506324061249615,0.8946576831332718
631514,350,350,335,-179.74227905273438,-174.658203125,-140.629638671875,0.68359375,0.68359375,5.0,0.22231125190374657,0.8827353761803228
672192,360,360,320,-181.10000610351562,-180.0,-943.7000122070312,0.703125,0.703125,5.0,0.15039848572530864,0.927798900462963
648429,347,347,290,-170.1611328125,-278.1611328125,-522.5,0.677734375,0.677734375,5.0,0.19475322757692817,0.9365786324255175
632341,309,309,220,-163.75999450683594,-154.3852996826172,-1127.5,0.6039999723434448,0.6039999723434448,5.0,0.09236511595357857,0.9309807472405267
664893,346,346,305,-160.662109375,-312.662109375,-207.1999969482422,0.67578125,0.67578125,5.0,0.11668867686311155,0.9393195316347048
671849,390,390,300,-193.16653442382812,-194.619140625,-460.6763916015625,0.76171875,0.76171875,5.0,0.13928706991014683,0.9415232303309227
684417,325,325,329,-164.1826171875,-302.1826171875,-764.219970703125,0.634765625,0.634765625,4.989538669586182,0.1475132317764069,0.937701811118505
689092,308,308,235,-159.69921875,-293.69921875,-408.6000061035156,0.6015625,0.6015625,5.0,0.1166505330811769,0.9363915823055088
686635,325,325,300,-163.1826171875,-281.1826171875,-372.5,0.634765625,0.634765625,5.0,0.13728987771203155,0.9389596528599605
689419,350,350,321,-177.10000610351562,-23.0,-302.45001220703125,0.68359375,0.68359375,3.0,0.10038586051242927,0.9103138406764575
681187,330,330,336,-173.677734375,-291.677734375,-301.20001220703125,0.64453125,0.64453125,8.0,0.16244930364248547,0.933893562245835
689438,319,319,266,-158.88600158691406,-159.64849853515625,-664.0,0.6240000128746033,0.6240000128746033,7.0,0.1810414835350973,0.9237344646489604
656701,350,350,335,-187.00521850585938,-174.658203125,-344.7342529296875,0.68359375,0.68359375,5.0,0.19702191897654583,0.9046053975022845
674177,451,451,340,-220.0595703125,-365.0595703125,-671.9000244140625,0.880859375,0.880859375,5.0,0.08341394295880898,0.9527165549825222
688452,350,350,285,-176.22000122070312,-174.658203125,-935.0,0.6830000281333923,0.6830000281333923,5.0,0.13512045828857858,0.9211663157894737
679240,358,358,305,-176.47152709960938,-178.650390625,-435.0745849609375,0.69921875,0.69921875,5.0,0.12138811901349757,0.9060691450145075
657514,351,351,390,-167.1572265625,-305.1572265625,-786.4000244140625,0.685546875,0.685546875,5.0,0.14671875582095467,0.9294219431702082
631063,350,350,300,-174.658203125,-174.658203125,1202.5,0.68359375,0.68359375,5.0,0.14954590476190477,0.9581222312925171
634138,337,337,310,-173.6999969482422,-168.5,-859.2000122070312,0.6582030057907104,0.6582030057907104,5.0,0.11381519093550915,0.9330831704130983
325675,380,380,245,-209.0,-190.0,-247.0,0.7421875,0.7421875,5.0,0.11736966476341229,0.9709973995138221
527689,294,294,340,-141.8000030517578,-181.1999969482422,-367.75,0.5742189884185791,0.5742189884185791,10.0,0.15057968765737587,0.9300785620370597
698732,348,348,280,-169.66015625,-313.66015625,-781.7000122070312,0.6796875,0.6796875,5.0,0.14209861535775625,0.9483025510541117
663672,350,350,250,-162.31117248535156,-174.658203125,-112.3720703125,0.68359375,0.68359375,5.0,0.16133084081632654,0.9066392489795918
655711,326,326,240,-150.681640625,-280.681640625,-295.0,0.63671875,0.63671875,5.0,0.10798647703463937,0.9308910290187813
522179,350,350,379,-175.0,-175.0,-962.0,0.6830000281333923,0.6830000281333923,8.065217018127441,0.19636155295891444,0.9453104517796564
669974,350,350,280,-159.40597534179688,-174.658203125,-164.802490234375,0.68359375,0.68359375,5.0,0.16064889212827987,0.9170474635568513
647735,350,350,300,-187.73153686523438,-174.658203125,-78.7567138671875,0.68359375,0.68359375,5.0,0.1561665306122449,0.9163460408163265
631289,403,403,285,-185.1064453125,-341.1064453125,-617.0999755859375,0.787109375,0.787109375,5.0,0.10059854301134681,0.9720030639560313
689354,350,350,290,-194.2681884765625,-174.658203125,-786.966064453125,0.68359375,0.68359375,5.0,0.14314465869106263,0.9393112737508796
688411,356,356,300,-177.77699279785156,-177.777099609375,-898.5,0.6949999928474426,0.6949999928474426,5.0,0.084122848546059,0.9035019515633548
655493,350,350,240,-172.4793243408203,-174.658203125,-259.547119140625,0.68359375,0.68359375,5.0,0.08313455782312926,0.913150544217687
680502,336,336,335,-177.672,-287.672,-509.4,0.65625,0.65625,5.0,0.18808151525535588,0.9256823345009646
638984,406,406,255,-195.05453491210938,-201.13394165039062,1241.6904296875,0.79296875,0.79296875,5.0,0.08850239263362895,0.9475243367263672
655867,379,379,330,-194.2139434814453,-189.1298828125,-514.1678466796875,0.740234375,0.740234375,5.0,0.1662131159057524,0.944289583057762
647466,358,358,350,-165.57708740234375,-178.650390625,-418.8629150390625,0.69921875,0.69921875,5.0,0.1474848519976637,0.9146162506074806
632003,328,328,290,-168.76377868652344,-163.6796875,-414.43994140625,0.640625,0.640625,5.0,0.13524037031528852,0.9171383002728261
643109,350,350,275,-173.20559692382812,-174.658203125,-209.5157470703125,0.68359375,0.68359375,5.0,0.2110199628942486,0.9164030575139147
674239,314,314,330,-151.693359375,-271.693359375,-746.4000244140625,0.61328125,0.61328125,5.0,0.15355798440406335,0.9150661345902532
689520,343,343,255,-151.1650390625,-311.1650390625,-751.0,0.669921875,0.669921875,5.0,0.06817304181147678,0.9495350660047442
679994,350,350,255,-177.56338500976562,-174.658203125,-284.34423828125,0.68359375,0.68359375,5.0,0.1388735974389756,0.9091908443377351
657095,364,364,260,-181.64453125,-326.64453125,-645.7000122070312,0.7109375,0.7109375,5.0,0.0984136240977957,0.9390043705238126
407342,418,418,336,-219.03199768066406,-87.5999984741211,-372.7799987792969,0.81640625,0.81640625,1.0,0.03939136049671809,0.9638098787911492
646531,350,350,279,-164.85000610351562,-17.399999618530273,-279.6000061035156,0.68359375,0.68359375,3.0,0.1120696949747641,0.9185723648599224
655456,320,320,285,-161.1400909423828,-159.6875,1218.6231689453125,0.625,0.625,5.0,0.14499277001096492,0.9377528440241228
655502,331,331,300,-166.1767578125,-259.1767578125,-265.1000061035156,0.646484375,0.646484375,5.0,0.12731260819695572,0.9262431278770122
672916,282,282,225,-134.9142608642578,-140.724609375,478.5650634765625,0.55078125,0.55078125,5.0,0.1601802390892477,0.8959678978812825
695338,402,402,330,-186.0814971923828,-200.607421875,-430.4283447265625,0.78515625,0.78515625,5.0,0.14197141459894858,0.9287569577110678
647340,350,350,290,-160.13230895996094,-174.658203125,-268.2745361328125,0.68359375,0.68359375,5.0,0.15846316678395497,0.8910368472906404
525893,426,426,275,-195.583984375,-352.583984375,-358.6000061035156,0.83203125,0.83203125,5.0,0.08560052017897683,0.9688322623176818
671023,338,338,250,-195.669921875,-308.669921875,-408.20001220703125,0.66015625,0.66015625,5.0,0.1083273694898638,0.9482612303490774
689434,343,343,330,-176.1650390625,-311.1650390625,-243.10000610351562,0.669921875,0.669921875,5.0,0.1722625106988765,0.9273658136155905
647200,350,350,315,-152.7830047607422,-174.658203125,-862.0,0.6830000281333923,0.6830000281333923,5.0,0.16681578231292518,0.9290692840945902
686411,323,323,300,-160.45828247070312,-161.1845703125,-322.078125,0.630859375,0.630859375,5.0,0.1547085981206887,0.9143246524616039
696618,377,377,335,-190.1318359375,-328.1318359375,-702.0999755859375,0.736328125,0.736328125,5.0,0.14831273208498943,0.9314832657278027
639309,370,370,350,-174.638671875,-298.638671875,-483.0,0.72265625,0.72265625,5.0,0.1662288636126474,0.9430303245330273
388195,351,351,270,-177.1572265625,-295.1572265625,-270.70001220703125,0.685546875,0.685546875,5.0,0.15544020656397992,0.9370431096188192
631805,350,350,260,-163.0374755859375,-174.658203125,-34.39892578125,0.68359375,0.68359375,5.0,0.11754401883830455,0.8993296703296704
626780,317,317,260,-154.1904296875,-298.1904296875,-511.79998779296875,0.619140625,0.619140625,5.0,0.1510466511068567,0.9234322241163786
655719,363,363,328,-170.1455078125,-321.1455078125,-445.79998779296875,0.708984375,0.708984375,8.0,0.19949703185304513,0.9510673380929561
394430,293,293,330,-151.0,750.885986328125,675.4299926757812,0.5723000168800354,0.5723000168800354,10.0,0.17115636792860756,0.9543710821361114
370614,344,344,294,-151.0,-172.0,-240.0,0.671875,0.671875,7.0,0.13093154210034474,0.960472290592819
648146,350,350,340,-187.73153686523438,-174.658203125,-379.7926025390625,0.68359375,0.68359375,5.0,0.23373181272509003,0.9042762785114046
627237,385,385,250,-201.6999969482422,-192.5,-802.2999877929688,0.7519530057907104,0.7519530057907104,5.0,0.12406778883454209,0.9217614842300557
655432,378,378,252,-165.0800018310547,-188.595703125,-1041.0,0.7379999756813049,0.7379999756813049,7.0,0.08428626529323598,0.9343969444855478
648061,390,390,310,-186.62989807128906,-194.619140625,-119.4593505859375,0.76171875,0.76171875,5.0,0.13869143814553245,0.9157160187482768
673313,431,431,285,-213.0791015625,-355.0791015625,-435.6000061035156,0.841796875,0.841796875,5.0,0.1279853560182075,0.9477352572542516
697784,350,350,260,-173.93190002441406,-174.658203125,-132.2896728515625,0.68359375,0.68359375,5.0,0.14785516483516484,0.9231042386185243
